date,market_id,market_name,mandi_id,district,target_price_t_plus_7,split,model,prediction
2025-06-11,4752,Pune(Moshi),maharashtra__punemoshi,pune,1350.0,validation,moving_average_7d,1007.1428571428572
2025-06-12,160,Kolhapur,maharashtra__kolhapur,kolhapur,1200.0,validation,moving_average_7d,1200.0
2025-06-12,168,Nasik,maharashtra__nasik,nashik,1050.0,validation,moving_average_7d,1014.2857142857144
2025-06-12,169,Lasalgaon,maharashtra__lasalgaon,nashik,1600.0,validation,moving_average_7d,1520.857142857143
2025-06-12,170,Pimpalgaon,maharashtra__pimpalgaon,nashik,1550.0,validation,moving_average_7d,1592.857142857143
2025-06-12,172,Pune,maharashtra__pune,pune,1250.0,validation,moving_average_7d,1157.142857142857
2025-06-12,176,Solapur,maharashtra__solapur,solapur,1000.0,validation,moving_average_7d,1050.0
2025-06-12,575,Manmad,maharashtra__manmad,nashik,1350.0,validation,moving_average_7d,1357.142857142857
2025-06-12,581,Chattrapati Sambhajinagar,maharashtra__chattrapati_sambhajinagar,aurangabad,750.0,validation,moving_average_7d,885.7142857142857
2025-06-12,1462,Satara,maharashtra__satara,satara,1500.0,validation,moving_average_7d,1257.142857142857
2025-06-12,2484,Lasalgaon(Niphad),maharashtra__lasalgaonniphad,nashik,1550.0,validation,moving_average_7d,1506.142857142857
2025-06-12,2494,Pune(Pimpri),maharashtra__punepimpri,pune,1700.0,validation,moving_average_7d,1207.142857142857
2025-06-12,2495,Pune(Khadiki),maharashtra__punekhadiki,pune,1100.0,validation,moving_average_7d,1150.0
2025-06-12,3108,Vashi New Mumbai,maharashtra__vashi_new_mumbai,mumbai,1500.0,validation,moving_average_7d,1342.857142857143
2025-06-12,4751,Pune(Manjri),maharashtra__punemanjri,pune,800.0,validation,moving_average_7d,871.4285714285714
2025-06-12,4752,Pune(Moshi),maharashtra__punemoshi,pune,1050.0,validation,moving_average_7d,1057.142857142857
2025-06-13,160,Kolhapur,maharashtra__kolhapur,kolhapur,1200.0,validation,moving_average_7d,1200.0
2025-06-13,168,Nasik,maharashtra__nasik,nashik,1300.0,validation,moving_average_7d,1065.857142857143
2025-06-13,169,Lasalgaon,maharashtra__lasalgaon,nashik,1551.0,validation,moving_average_7d,1542.142857142857
2025-06-13,170,Pimpalgaon,maharashtra__pimpalgaon,nashik,1600.0,validation,moving_average_7d,1607.2857142857142
2025-06-13,172,Pune,maharashtra__pune,pune,1150.0,validation,moving_average_7d,1178.571428571429
2025-06-13,176,Solapur,maharashtra__solapur,solapur,1100.0,validation,moving_average_7d,1064.2857142857142
2025-06-13,575,Manmad,maharashtra__manmad,nashik,1400.0,validation,moving_average_7d,1385.7142857142858
2025-06-13,581,Chattrapati Sambhajinagar,maharashtra__chattrapati_sambhajinagar,aurangabad,750.0,validation,moving_average_7d,978.5714285714286
2025-06-13,1462,Satara,maharashtra__satara,satara,1500.0,validation,moving_average_7d,1300.0
2025-06-13,2484,Lasalgaon(Niphad),maharashtra__lasalgaonniphad,nashik,1550.0,validation,moving_average_7d,1539.0
2025-06-13,2494,Pune(Pimpri),maharashtra__punepimpri,pune,700.0,validation,moving_average_7d,1221.428571428571
2025-06-13,2495,Pune(Khadiki),maharashtra__punekhadiki,pune,1100.0,validation,moving_average_7d,1114.2857142857142
2025-06-13,3108,Vashi New Mumbai,maharashtra__vashi_new_mumbai,mumbai,1550.0,validation,moving_average_7d,1400.0
2025-06-13,4751,Pune(Manjri),maharashtra__punemanjri,pune,800.0,validation,moving_average_7d,914.2857142857144
2025-06-13,4752,Pune(Moshi),maharashtra__punemoshi,pune,1100.0,validation,moving_average_7d,1064.2857142857142
2025-06-14,160,Kolhapur,maharashtra__kolhapur,kolhapur,1200.0,validation,moving_average_7d,1200.0
2025-06-14,168,Nasik,maharashtra__nasik,nashik,1150.0,validation,moving_average_7d,1123.0
2025-06-14,169,Lasalgaon,maharashtra__lasalgaon,nashik,1580.0,validation,moving_average_7d,1560.0
2025-06-14,170,Pimpalgaon,maharashtra__pimpalgaon,nashik,1550.0,validation,moving_average_7d,1614.428571428571
2025-06-14,172,Pune,maharashtra__pune,pune,1150.0,validation,moving_average_7d,1207.142857142857
2025-06-14,176,Solapur,maharashtra__solapur,solapur,1050.0,validation,moving_average_7d,1078.571428571429
2025-06-14,575,Manmad,maharashtra__manmad,nashik,1400.0,validation,moving_average_7d,1414.2857142857142
2025-06-14,581,Chattrapati Sambhajinagar,maharashtra__chattrapati_sambhajinagar,aurangabad,950.0,validation,moving_average_7d,1071.428571428571
2025-06-14,1462,Satara,maharashtra__satara,satara,1500.0,validation,moving_average_7d,1342.857142857143
2025-06-14,2484,Lasalgaon(Niphad),maharashtra__lasalgaonniphad,nashik,1600.0,validation,moving_average_7d,1581.857142857143
2025-06-14,2494,Pune(Pimpri),maharashtra__punepimpri,pune,1500.0,validation,moving_average_7d,1292.857142857143
2025-06-14,2495,Pune(Khadiki),maharashtra__punekhadiki,pune,1400.0,validation,moving_average_7d,1092.857142857143
2025-06-14,3108,Vashi New Mumbai,maharashtra__vashi_new_mumbai,mumbai,1450.0,validation,moving_average_7d,1421.428571428571
2025-06-14,4751,Pune(Manjri),maharashtra__punemanjri,pune,1000.0,validation,moving_average_7d,885.7142857142857
2025-06-14,4752,Pune(Moshi),maharashtra__punemoshi,pune,1000.0,validation,moving_average_7d,1100.0
2025-06-15,160,Kolhapur,maharashtra__kolhapur,kolhapur,1200.0,validation,moving_average_7d,1200.0
2025-06-15,168,Nasik,maharashtra__nasik,nashik,1150.0,validation,moving_average_7d,1151.571428571429
2025-06-15,169,Lasalgaon,maharashtra__lasalgaon,nashik,1580.0,validation,moving_average_7d,1581.571428571429
2025-06-15,170,Pimpalgaon,maharashtra__pimpalgaon,nashik,1550.0,validation,moving_average_7d,1611.571428571429
2025-06-15,172,Pune,maharashtra__pune,pune,1300.0,validation,moving_average_7d,1235.7142857142858
2025-06-15,176,Solapur,maharashtra__solapur,solapur,1050.0,validation,moving_average_7d,1092.857142857143
2025-06-15,575,Manmad,maharashtra__manmad,nashik,1400.0,validation,moving_average_7d,1442.857142857143
2025-06-15,581,Chattrapati Sambhajinagar,maharashtra__chattrapati_sambhajinagar,aurangabad,900.0,validation,moving_average_7d,1121.428571428571
2025-06-15,1462,Satara,maharashtra__satara,satara,1500.0,validation,moving_average_7d,1400.0
2025-06-15,2484,Lasalgaon(Niphad),maharashtra__lasalgaonniphad,nashik,1600.0,validation,moving_average_7d,1613.2857142857142
2025-06-15,2494,Pune(Pimpri),maharashtra__punepimpri,pune,950.0,validation,moving_average_7d,1378.571428571429
2025-06-15,2495,Pune(Khadiki),maharashtra__punekhadiki,pune,1400.0,validation,moving_average_7d,1092.857142857143
2025-06-15,3108,Vashi New Mumbai,maharashtra__vashi_new_mumbai,mumbai,1450.0,validation,moving_average_7d,1442.857142857143
2025-06-15,4751,Pune(Manjri),maharashtra__punemanjri,pune,800.0,validation,moving_average_7d,914.2857142857144
2025-06-15,4752,Pune(Moshi),maharashtra__punemoshi,pune,1400.0,validation,moving_average_7d,1150.0
2025-06-16,160,Kolhapur,maharashtra__kolhapur,kolhapur,1200.0,validation,moving_average_7d,1200.0
2025-06-16,168,Nasik,maharashtra__nasik,nashik,1250.0,validation,moving_average_7d,1180.142857142857
2025-06-16,169,Lasalgaon,maharashtra__lasalgaon,nashik,1600.0,validation,moving_average_7d,1603.142857142857
2025-06-16,170,Pimpalgaon,maharashtra__pimpalgaon,nashik,1550.0,validation,moving_average_7d,1608.7142857142858
2025-06-16,172,Pune,maharashtra__pune,pune,1250.0,validation,moving_average_7d,1264.2857142857142
2025-06-16,176,Solapur,maharashtra__solapur,solapur,1100.0,validation,moving_average_7d,1107.142857142857
2025-06-16,575,Manmad,maharashtra__manmad,nashik,1500.0,validation,moving_average_7d,1471.428571428571
2025-06-16,581,Chattrapati Sambhajinagar,maharashtra__chattrapati_sambhajinagar,aurangabad,950.0,validation,moving_average_7d,1100.0
2025-06-16,1462,Satara,maharashtra__satara,satara,1500.0,validation,moving_average_7d,1428.571428571429
2025-06-16,2484,Lasalgaon(Niphad),maharashtra__lasalgaonniphad,nashik,1600.0,validation,moving_average_7d,1644.7142857142858
2025-06-16,2494,Pune(Pimpri),maharashtra__punepimpri,pune,1600.0,validation,moving_average_7d,1400.0
2025-06-16,2495,Pune(Khadiki),maharashtra__punekhadiki,pune,1300.0,validation,moving_average_7d,1100.0
2025-06-16,3108,Vashi New Mumbai,maharashtra__vashi_new_mumbai,mumbai,1400.0,validation,moving_average_7d,1464.2857142857142
2025-06-16,4751,Pune(Manjri),maharashtra__punemanjri,pune,1200.0,validation,moving_average_7d,942.8571428571428
2025-06-16,4752,Pune(Moshi),maharashtra__punemoshi,pune,1250.0,validation,moving_average_7d,1150.0
2025-06-17,160,Kolhapur,maharashtra__kolhapur,kolhapur,1200.0,validation,moving_average_7d,1200.0
2025-06-17,168,Nasik,maharashtra__nasik,nashik,1050.0,validation,moving_average_7d,1265.857142857143
2025-06-17,169,Lasalgaon,maharashtra__lasalgaon,nashik,1651.0,validation,moving_average_7d,1603.142857142857
2025-06-17,170,Pimpalgaon,maharashtra__pimpalgaon,nashik,1550.0,validation,moving_average_7d,1587.2857142857142
2025-06-17,172,Pune,maharashtra__pune,pune,1350.0,validation,moving_average_7d,1257.142857142857
2025-06-17,176,Solapur,maharashtra__solapur,solapur,1150.0,validation,moving_average_7d,1078.571428571429
2025-06-17,575,Manmad,maharashtra__manmad,nashik,1500.0,validation,moving_average_7d,1471.428571428571
2025-06-17,581,Chattrapati Sambhajinagar,maharashtra__chattrapati_sambhajinagar,aurangabad,900.0,validation,moving_average_7d,1078.571428571429
2025-06-17,1462,Satara,maharashtra__satara,satara,1500.0,validation,moving_average_7d,1442.857142857143
2025-06-17,2484,Lasalgaon(Niphad),maharashtra__lasalgaonniphad,nashik,1580.0,validation,moving_average_7d,1644.7142857142858
2025-06-17,2494,Pune(Pimpri),maharashtra__punepimpri,pune,1600.0,validation,moving_average_7d,1414.2857142857142
2025-06-17,2495,Pune(Khadiki),maharashtra__punekhadiki,pune,1100.0,validation,moving_average_7d,1128.571428571429
2025-06-17,3108,Vashi New Mumbai,maharashtra__vashi_new_mumbai,mumbai,1600.0,validation,moving_average_7d,1500.0
2025-06-17,4751,Pune(Manjri),maharashtra__punemanjri,pune,800.0,validation,moving_average_7d,957.1428571428572
2025-06-17,4752,Pune(Moshi),maharashtra__punemoshi,pune,1250.0,validation,moving_average_7d,1164.2857142857142
2025-06-18,160,Kolhapur,maharashtra__kolhapur,kolhapur,1200.0,validation,moving_average_7d,1200.0
2025-06-18,168,Nasik,maharashtra__nasik,nashik,1150.0,validation,moving_average_7d,1308.7142857142858
2025-06-18,169,Lasalgaon,maharashtra__lasalgaon,nashik,1570.0,validation,moving_average_7d,1606.0
2025-06-18,170,Pimpalgaon,maharashtra__pimpalgaon,nashik,1500.0,validation,moving_average_7d,1594.428571428571
2025-06-18,172,Pune,maharashtra__pune,pune,1450.0,validation,moving_average_7d,1257.142857142857
2025-06-18,176,Solapur,maharashtra__solapur,solapur,1000.0,validation,moving_average_7d,1057.142857142857
2025-06-18,575,Manmad,maharashtra__manmad,nashik,1400.0,validation,moving_average_7d,1471.428571428571
2025-06-18,581,Chattrapati Sambhajinagar,maharashtra__chattrapati_sambhajinagar,aurangabad,1000.0,validation,moving_average_7d,1071.428571428571
2025-06-18,1462,Satara,maharashtra__satara,satara,1500.0,validation,moving_average_7d,1457.142857142857
2025-06-18,2484,Lasalgaon(Niphad),maharashtra__lasalgaonniphad,nashik,1550.0,validation,moving_average_7d,1631.7142857142858
2025-06-18,2494,Pune(Pimpri),maharashtra__punepimpri,pune,1350.0,validation,moving_average_7d,1371.428571428571
2025-06-18,2495,Pune(Khadiki),maharashtra__punekhadiki,pune,1150.0,validation,moving_average_7d,1114.2857142857142
2025-06-18,3108,Vashi New Mumbai,maharashtra__vashi_new_mumbai,mumbai,1450.0,validation,moving_average_7d,1528.571428571429
2025-06-18,4751,Pune(Manjri),maharashtra__punemanjri,pune,900.0,validation,moving_average_7d,942.8571428571428
2025-06-18,4752,Pune(Moshi),maharashtra__punemoshi,pune,1250.0,validation,moving_average_7d,1178.571428571429
2025-06-19,160,Kolhapur,maharashtra__kolhapur,kolhapur,1200.0,validation,moving_average_7d,1200.0
2025-06-19,168,Nasik,maharashtra__nasik,nashik,1200.0,validation,moving_average_7d,1294.428571428571
2025-06-19,169,Lasalgaon,maharashtra__lasalgaon,nashik,1570.0,validation,moving_average_7d,1594.571428571429
2025-06-19,170,Pimpalgaon,maharashtra__pimpalgaon,nashik,1550.0,validation,moving_average_7d,1608.7142857142858
2025-06-19,172,Pune,maharashtra__pune,pune,1300.0,validation,moving_average_7d,1242.857142857143
2025-06-19,176,Solapur,maharashtra__solapur,solapur,1050.0,validation,moving_average_7d,1028.571428571429
2025-06-19,575,Manmad,maharashtra__manmad,nashik,1400.0,validation,moving_average_7d,1457.142857142857
2025-06-19,581,Chattrapati Sambhajinagar,maharashtra__chattrapati_sambhajinagar,aurangabad,950.0,validation,moving_average_7d,1042.857142857143
2025-06-19,1462,Satara,maharashtra__satara,satara,1500.0,validation,moving_average_7d,1471.428571428571
2025-06-19,2484,Lasalgaon(Niphad),maharashtra__lasalgaonniphad,nashik,1550.0,validation,moving_average_7d,1613.142857142857
2025-06-19,2494,Pune(Pimpri),maharashtra__punepimpri,pune,1750.0,validation,moving_average_7d,1414.2857142857142
2025-06-19,2495,Pune(Khadiki),maharashtra__punekhadiki,pune,1100.0,validation,moving_average_7d,1107.142857142857
2025-06-19,3108,Vashi New Mumbai,maharashtra__vashi_new_mumbai,mumbai,1450.0,validation,moving_average_7d,1521.428571428571
2025-06-19,4751,Pune(Manjri),maharashtra__punemanjri,pune,1000.0,validation,moving_average_7d,957.1428571428572
2025-06-19,4752,Pune(Moshi),maharashtra__punemoshi,pune,1250.0,validation,moving_average_7d,1192.857142857143
2025-06-20,160,Kolhapur,maharashtra__kolhapur,kolhapur,1200.0,validation,moving_average_7d,1200.0
2025-06-20,168,Nasik,maharashtra__nasik,nashik,1200.0,validation,moving_average_7d,1271.428571428571
2025-06-20,169,Lasalgaon,maharashtra__lasalgaon,nashik,1500.0,validation,moving_average_7d,1594.571428571429
2025-06-20,170,Pimpalgaon,maharashtra__pimpalgaon,nashik,1600.0,validation,moving_average_7d,1594.2857142857142
2025-06-20,172,Pune,maharashtra__pune,pune,1300.0,validation,moving_average_7d,1250.0
2025-06-20,176,Solapur,maharashtra__solapur,solapur,1050.0,validation,moving_average_7d,1014.2857142857144
2025-06-20,575,Manmad,maharashtra__manmad,nashik,1300.0,validation,moving_average_7d,1435.7142857142858
2025-06-20,581,Chattrapati Sambhajinagar,maharashtra__chattrapati_sambhajinagar,aurangabad,950.0,validation,moving_average_7d,971.4285714285714
2025-06-20,1462,Satara,maharashtra__satara,satara,1500.0,validation,moving_average_7d,1485.7142857142858
2025-06-20,2484,Lasalgaon(Niphad),maharashtra__lasalgaonniphad,nashik,1500.0,validation,moving_average_7d,1601.7142857142858
2025-06-20,2494,Pune(Pimpri),maharashtra__punepimpri,pune,1250.0,validation,moving_average_7d,1442.857142857143
2025-06-20,2495,Pune(Khadiki),maharashtra__punekhadiki,pune,1050.0,validation,moving_average_7d,1121.428571428571
2025-06-20,3108,Vashi New Mumbai,maharashtra__vashi_new_mumbai,mumbai,1450.0,validation,moving_average_7d,1500.0
2025-06-20,4751,Pune(Manjri),maharashtra__punemanjri,pune,1000.0,validation,moving_average_7d,928.5714285714286
2025-06-20,4752,Pune(Moshi),maharashtra__punemoshi,pune,1200.0,validation,moving_average_7d,1207.142857142857
2025-06-21,160,Kolhapur,maharashtra__kolhapur,kolhapur,1200.0,validation,moving_average_7d,1200.0
2025-06-21,168,Nasik,maharashtra__nasik,nashik,1100.0,validation,moving_average_7d,1250.0
2025-06-21,169,Lasalgaon,maharashtra__lasalgaon,nashik,1551.0,validation,moving_average_7d,1587.571428571429
2025-06-21,170,Pimpalgaon,maharashtra__pimpalgaon,nashik,1575.0,validation,moving_average_7d,1587.142857142857
2025-06-21,172,Pune,maharashtra__pune,pune,1300.0,validation,moving_average_7d,1228.571428571429
2025-06-21,176,Solapur,maharashtra__solapur,solapur,1100.0,validation,moving_average_7d,1014.2857142857144
2025-06-21,575,Manmad,maharashtra__manmad,nashik,1400.0,validation,moving_average_7d,1421.428571428571
2025-06-21,581,Chattrapati Sambhajinagar,maharashtra__chattrapati_sambhajinagar,aurangabad,950.0,validation,moving_average_7d,900.0
2025-06-21,1462,Satara,maharashtra__satara,satara,1400.0,validation,moving_average_7d,1500.0
2025-06-21,2484,Lasalgaon(Niphad),maharashtra__lasalgaonniphad,nashik,1511.0,validation,moving_average_7d,1580.2857142857142
2025-06-21,2494,Pune(Pimpri),maharashtra__punepimpri,pune,1700.0,validation,moving_average_7d,1328.571428571429
2025-06-21,2495,Pune(Khadiki),maharashtra__punekhadiki,pune,1000.0,validation,moving_average_7d,1135.7142857142858
2025-06-21,3108,Vashi New Mumbai,maharashtra__vashi_new_mumbai,mumbai,1550.0,validation,moving_average_7d,1507.142857142857
2025-06-21,4751,Pune(Manjri),maharashtra__punemanjri,pune,1100.0,validation,moving_average_7d,914.2857142857144
2025-06-21,4752,Pune(Moshi),maharashtra__punemoshi,pune,1250.0,validation,moving_average_7d,1185.7142857142858
2025-06-22,160,Kolhapur,maharashtra__kolhapur,kolhapur,1200.0,validation,moving_average_7d,1200.0
2025-06-22,168,Nasik,maharashtra__nasik,nashik,1100.0,validation,moving_average_7d,1228.571428571429
2025-06-22,169,Lasalgaon,maharashtra__lasalgaon,nashik,1551.0,validation,moving_average_7d,1584.571428571429
2025-06-22,170,Pimpalgaon,maharashtra__pimpalgaon,nashik,1575.0,validation,moving_average_7d,1582.857142857143
2025-06-22,172,Pune,maharashtra__pune,pune,1200.0,validation,moving_average_7d,1207.142857142857
2025-06-22,176,Solapur,maharashtra__solapur,solapur,1100.0,validation,moving_average_7d,1007.1428571428572
2025-06-22,575,Manmad,maharashtra__manmad,nashik,1400.0,validation,moving_average_7d,1407.142857142857
2025-06-22,581,Chattrapati Sambhajinagar,maharashtra__chattrapati_sambhajinagar,aurangabad,850.0,validation,moving_average_7d,857.1428571428571
2025-06-22,1462,Satara,maharashtra__satara,satara,1400.0,validation,moving_average_7d,1500.0
2025-06-22,2484,Lasalgaon(Niphad),maharashtra__lasalgaonniphad,nashik,1511.0,validation,moving_average_7d,1573.0
2025-06-22,2494,Pune(Pimpri),maharashtra__punepimpri,pune,1500.0,validation,moving_average_7d,1314.2857142857142
2025-06-22,2495,Pune(Khadiki),maharashtra__punekhadiki,pune,1000.0,validation,moving_average_7d,1185.7142857142858
2025-06-22,3108,Vashi New Mumbai,maharashtra__vashi_new_mumbai,mumbai,1550.0,validation,moving_average_7d,1500.0
2025-06-22,4751,Pune(Manjri),maharashtra__punemanjri,pune,1000.0,validation,moving_average_7d,914.2857142857144
2025-06-22,4752,Pune(Moshi),maharashtra__punemoshi,pune,1250.0,validation,moving_average_7d,1164.2857142857142
2025-06-23,160,Kolhapur,maharashtra__kolhapur,kolhapur,1200.0,validation,moving_average_7d,1200.0
2025-06-23,168,Nasik,maharashtra__nasik,nashik,1150.0,validation,moving_average_7d,1207.142857142857
2025-06-23,169,Lasalgaon,maharashtra__lasalgaon,nashik,1550.0,validation,moving_average_7d,1581.571428571429
